"identifiant" "annee_debut" "annee_fin" "statut" "debut" "fin" "age_continu" "delta" "domaine" "age_discret" "cas" "e0d1" "e0d0" "e1d1" "expire_d" "e1d0" "expire_a" "cas_NA"
"985" "DD0538" 1983 1992 "ABD" 30608 33800 8.73888888888889 5.2 NA 8 "3" 0 0 1 0 0 0 0
"986" "DD0539" 1983 1992 "ABD" 30334 33969 9.95 5.95277777777778 NA 9 "3" 0 0 1 0 0 0 0
"987" "DD0540" 1983 1991 "ABD" 30553 33354 7.66944444444444 5.35 "DRN" 7 "3" 0 0 1 0 0 0 0
"988" "DD0541" 1983 1996 "ABD" 30473 35110 12.6916666666667 5.56944444444444 "DTA" 12 "3" 0 0 1 0 0 0 0
"989" "DD0543" 1983 1998 "ABD" 30386 36118 15.6888888888889 5.80555555555556 "DTA" 15 "3" 0 0 1 0 0 0 0
"990" "DD0546" 1983 1992 "ABD" 30579 33820 8.87222222222222 5.28055555555556 "DTA" 8 "3" 0 0 1 0 0 0 0
"991" "DD0547" 1983 1990 "ABD" 30431 33235 7.675 5.68333333333333 "DTA" 7 "3" 0 0 1 0 0 0 0
"992" "DD0549" 1983 1992 "ABD" 30414 33882 9.49166666666667 5.73055555555556 "DTA" 9 "3" 0 0 1 0 0 0 0
"993" "DD0550" 1983 1993 "ABD" 30495 34032 9.68333333333333 5.50833333333333 "DTA" 9 "3" 0 0 1 0 0 0 0
"994" "DD0552" 1983 1992 "ABD" 30400 33969 9.76388888888889 5.76666666666667 NA 9 "3" 0 0 1 0 0 0 0
"995" "DD0553" 1983 1992 "ABD" 30540 33610 8.40277777777778 5.38611111111111 "DTA" 8 "3" 0 0 1 0 0 0 0
"996" "DD0555" 1983 1991 "ABD" 30679 33542 7.83611111111111 5.00555555555556 "DRN" 7 "3" 0 0 1 0 0 0 0
"997" "DD0557" 1983 1992 "ABD" 30545 33969 9.36944444444444 5.37222222222222 NA 9 "3" 0 0 1 0 0 0 0
"998" "DD0558" 1983 1997 "ABD" 30545 35537 13.6666666666667 5.37222222222222 "DTA" 13 "3" 0 0 1 0 0 0 0
"999" "DD0559" 1983 1997 "ABD" 30545 35537 13.6666666666667 5.37222222222222 "DTA" 13 "3" 0 0 1 0 0 0 0
"1000" "DD0561" 1983 1993 "ABD" 30456 34057 9.85833333333333 5.61388888888889 "DRN" 9 "3" 0 0 1 0 0 0 0
"1001" "DD0562" 1983 1993 "ABD" 30442 34032 9.82777777777778 5.65277777777778 "DSM" 9 "3" 0 0 1 0 0 0 0
"1002" "DD0564" 1983 2000 "ABD" 30456 36545 16.6666666666667 5.61388888888889 "DSM" 16 "3" 0 0 1 0 0 0 0
"1003" "DD0566" 1983 1997 "ABD" 30503 35502 13.6861111111111 5.48611111111111 "DRN" 13 "3" 0 0 1 0 0 0 0
"1004" "DD0567" 1983 1991 "ABD" 30649 33542 7.91944444444444 5.08888888888889 NA 7 "3" 0 0 1 0 0 0 0
"1005" "DD0568" 1983 1992 "ABD" 30601 33969 9.21666666666667 5.21944444444444 NA 9 "3" 0 0 1 0 0 0 0
"1006" "DD0569" 1983 1990 "ABD" 30497 32955 6.73055555555556 5.50277777777778 NA 6 "3" 0 0 1 0 0 0 0
"1007" "DD0570" 1983 1990 "ABD" 30558 32955 6.56388888888889 5.33611111111111 NA 6 "3" 0 0 1 0 0 0 0
"1008" "DD0571" 1983 1992 "ABD" 30623 33912 9.00277777777778 5.16111111111111 "DTA" 9 "3" 0 0 1 0 0 0 0
"1009" "DD0572" 1983 1990 "ABD" 30606 32955 6.43333333333333 5.20555555555556 NA 6 "3" 0 0 1 0 0 0 0
"1010" "DD0573" 1983 1998 "ABD" 30657 36055 14.7777777777778 5.06666666666667 "DSM" 14 "3" 0 0 1 0 0 0 0
"1011" "DD0575" 1983 1994 "ABD" 30596 34515 10.7305555555556 5.23333333333333 "DTA" 10 "3" 0 0 1 0 0 0 0
"1012" "DD0578" 1983 1994 "ABD" 30601 34515 10.7166666666667 5.21944444444444 "DTA" 10 "3" 0 0 1 0 0 0 0
"1013" "DD0579" 1983 1992 "ABD" 30554 33969 9.34444444444444 5.34722222222222 NA 9 "3" 0 0 1 0 0 0 0
"1014" "DD0580" 1984 NA "ACT" 30693 NA 16.9638888888889 4.96944444444444 "DTA" 16 "5" 0 0 0 0 1 0 0
"1015" "DD0584" 1984 1992 "ABD" 30712 33969 8.91666666666667 4.91944444444444 NA 8 "3" 0 0 1 0 0 0 0
"1016" "DD0587" 1984 1995 "ABD" 30820 34822 10.9583333333333 4.61944444444444 "DTA" 10 "3" 0 0 1 0 0 0 0
"1017" "DD0591" 1984 1992 "ABD" 30740 33610 7.85833333333333 4.84166666666667 "DTA" 7 "3" 0 0 1 0 0 0 0
"1018" "DD0594" 1984 NA "ACT" 30889 NA 16.425 4.43055555555556 "DTA" 16 "5" 0 0 0 0 1 0 0
"1019" "DD0595" 1984 1992 "ABD" 30832 33882 8.34722222222222 4.58611111111111 "DTA" 8 "3" 0 0 1 0 0 0 0
"1020" "DD0597" 1984 1989 "ABD" 30785 32864 5.69166666666667 4.71666666666667 NA 5 "3" 0 0 1 0 0 0 0
"1021" "DD0598" 1984 NA "ACT" 30791 NA 16.6944444444444 4.7 "DTA" 16 "5" 0 0 0 0 1 0 0
"1022" "DD0599" 1984 1992 "ABD" 30740 33969 8.83888888888889 4.84166666666667 NA 8 "3" 0 0 1 0 0 0 0
"1023" "DD0600" 1984 1995 "ABD" 30771 35023 11.6388888888889 4.75277777777778 "DTA" 11 "3" 0 0 1 0 0 0 0
"1024" "DD0601" 1984 1992 "ABD" 30848 33969 8.54166666666667 4.54444444444444 NA 8 "3" 0 0 1 0 0 0 0
"1025" "DD0602" 1984 1999 "ABD" 30760 36482 15.6638888888889 4.78333333333333 "DTA" 15 "3" 0 0 1 0 0 0 0
"1026" "DD0603" 1984 1992 "ABD" 30868 33701 7.75555555555556 4.48888888888889 "DTA" 7 "3" 0 0 1 0 0 0 0
"1027" "DD0605" 1984 1992 "ABD" 30698 33882 8.71666666666667 4.95555555555556 "DTA" 8 "3" 0 0 1 0 0 0 0
"1028" "DD0606" 1984 1992 "ABD" 31027 33969 8.05277777777778 4.05555555555556 NA 8 "3" 0 0 1 0 0 0 0
"1029" "DD0608" 1984 NA "ACT" 30847 NA 16.5416666666667 4.54722222222222 "DTA" 16 "5" 0 0 0 0 1 0 0
"1030" "DD0609" 1984 NA "ACT" 30847 NA 16.5416666666667 4.54722222222222 "DTA" 16 "5" 0 0 0 0 1 0 0
"1031" "DD0610" 1985 1992 "ABD" 31090 33969 7.88333333333333 3.88611111111111 NA 7 "3" 0 0 1 0 0 0 0
"1032" "DD0611" 1985 1992 "ABD" 31099 33969 7.85833333333333 3.86111111111111 NA 7 "3" 0 0 1 0 0 0 0
"1033" "DD0612" 1984 1990 "ABD" 30862 32925 5.64444444444444 4.50555555555556 NA 5 "3" 0 0 1 0 0 0 0
"1034" "DD0613" 1984 1990 "ABD" 30777 33235 6.73055555555556 4.73888888888889 "DTA" 6 "3" 0 0 1 0 0 0 0
"1035" "DD0614" 1984 1992 "ABD" 30900 33969 8.4 4.40277777777778 NA 8 "3" 0 0 1 0 0 0 0
"1036" "DD0615" 1984 1992 "ABD" 30900 33969 8.4 4.40277777777778 NA 8 "3" 0 0 1 0 0 0 0
"1037" "DD0616" 1984 NA "ACT" 30890 NA 16.4222222222222 4.42777777777778 "DTA" 16 "5" 0 0 0 0 1 0 0
"1038" "DD0617" 1984 NA "ACT" 30771 NA 16.7472222222222 4.75277777777778 "DTA" 16 "5" 0 0 0 0 1 0 0
"1039" "DD0618" 1984 NA "ACT" 30743 NA 16.825 4.83055555555556 "DTA" 16 "5" 0 0 0 0 1 0 0
"1040" "DD0619" 1984 1995 "ABD" 30901 34743 10.5166666666667 4.4 "DTA" 10 "3" 0 0 1 0 0 0 0
"1041" "DD0620" 1984 1990 "ABD" 30784 33235 6.71111111111111 4.71944444444444 "DTA" 6 "3" 0 0 1 0 0 0 0
"1042" "DD0621" 1984 1992 "ABD" 30973 33969 8.2 4.20277777777778 NA 8 "3" 0 0 1 0 0 0 0
"1043" "DD0622" 1985 1992 "ABD" 31364 33820 6.725 3.13333333333333 "DTA" 6 "3" 0 0 1 0 0 0 0
"1044" "DD0623" 1984 1994 "ABD" 30792 34683 10.6527777777778 4.69722222222222 "DTA" 10 "3" 0 0 1 0 0 0 0
"1045" "DD0624" 1984 1990 "ABD" 30949 33021 5.67777777777778 4.26944444444444 NA 5 "3" 0 0 1 0 0 0 0
"1046" "DD0625" 1984 1992 "ABD" 30792 33969 8.69444444444444 4.69722222222222 NA 8 "3" 0 0 1 0 0 0 0
"1047" "DD0626" 1984 1992 "ABD" 31043 33969 8.00833333333333 4.01111111111111 NA 8 "3" 0 0 1 0 0 0 0
"1048" "DD0628" 1984 1989 "ABD" 31028 32749 4.71388888888889 4.05277777777778 NA 4 "3" 0 0 1 0 0 0 0
"1049" "DD0629" 1984 1992 "ABD" 30910 33722 7.7 4.375 "DTA" 7 "3" 0 0 1 0 0 0 0
"1050" "DD0631" 1984 1996 "ABD" 30881 35145 11.675 4.45277777777778 "DTA" 11 "3" 0 0 1 0 0 0 0
"1051" "DD0632" 1984 1998 "ABD" 30890 35871 13.6388888888889 4.42777777777778 "DTA" 13 "3" 0 0 1 0 0 0 0
"1052" "DD0633" 1984 1990 "ABD" 30960 33039 5.69444444444444 4.23888888888889 NA 5 "3" 0 0 1 0 0 0 0
"1053" "DD0634" 1984 1992 "ABD" 30897 33722 7.73611111111111 4.41111111111111 "DTA" 7 "3" 0 0 1 0 0 0 0
"1054" "DD0635" 1984 1998 "ABD" 30917 35909 13.6694444444444 4.35555555555556 "DTA" 13 "3" 0 0 1 0 0 0 0
"1055" "DD0636" 1984 1993 "ABD" 31034 34212 8.7 4.03611111111111 "DSM" 8 "3" 0 0 1 0 0 0 0
"1056" "DD0637" 1985 1991 "ABD" 31152 33268 5.79166666666667 3.71111111111111 NA 5 "3" 0 0 1 0 0 0 0
"1057" "DD0638" 1984 1993 "ABD" 30992 34184 8.74166666666667 4.15277777777778 "DRN" 8 "3" 0 0 1 0 0 0 0
"1058" "DD0641" 1985 1995 "ABD" 31092 35018 10.7527777777778 3.88055555555556 NA 10 "3" 0 0 1 0 0 0 0
"1059" "DD0642" 1985 1995 "ABD" 31082 35019 10.7833333333333 3.90833333333333 "DRN" 10 "3" 0 0 1 0 0 0 0
"1060" "DD0643" 1985 1995 "ABD" 31082 35019 10.7833333333333 3.90833333333333 "DRN" 10 "3" 0 0 1 0 0 0 0
"1061" "DD0644" 1984 1991 "ABD" 30946 33420 6.77777777777778 4.27777777777778 "DTA" 6 "3" 0 0 1 0 0 0 0
"1062" "DD0646" 1985 1989 "ABD" 31119 32839 4.70555555555556 3.8 NA 4 "3" 0 0 1 0 0 0 0
"1063" "DD0649" 1984 1991 "ABD" 30998 33449 6.71666666666667 4.13611111111111 "DTA" 6 "3" 0 0 1 0 0 0 0
"1064" "DD0650" 1984 1991 "ABD" 30998 33449 6.71666666666667 4.13611111111111 "DTA" 6 "3" 0 0 1 0 0 0 0
"1065" "DD0652" 1984 2000 "ABD" 31023 36762 15.7138888888889 4.06666666666667 "DTA" 15 "3" 0 0 1 0 0 0 0
"1066" "DD0653" 1984 1991 "ABD" 30988 33449 6.74444444444444 4.16388888888889 "DTA" 6 "3" 0 0 1 0 0 0 0
"1067" "DD0655" 1984 NA "ACT" 31008 NA 16.1027777777778 4.10833333333333 "DTA" 16 "5" 0 0 0 0 1 0 0
"1068" "DD0659" 1985 1999 "ABD" 31084 36482 14.7833333333333 3.90277777777778 "DTA" 14 "3" 0 0 1 0 0 0 0
"1069" "DD0660" 1985 1992 "ABD" 31056 33969 7.975 3.97777777777778 NA 7 "3" 0 0 1 0 0 0 0
"1070" "DD0661" 1985 1992 "ABD" 31090 33912 7.72777777777778 3.88611111111111 "DTA" 7 "3" 0 0 1 0 0 0 0
"1071" "DD0663" 1985 1991 "ABD" 31121 33581 6.73333333333333 3.79444444444444 "DTA" 6 "3" 0 0 1 0 0 0 0
"1072" "DD0664" 1985 1999 "ABD" 31119 36482 14.6805555555556 3.8 "DTA" 14 "3" 0 0 1 0 0 0 0
"1073" "DD0665" 1985 1992 "ABD" 31141 33610 6.75833333333333 3.74166666666667 "DTA" 6 "3" 0 0 1 0 0 0 0
"1074" "DD0666" 1985 1992 "ABD" 31142 33945 7.67222222222222 3.73888888888889 "DTA" 7 "3" 0 0 1 0 0 0 0
"1075" "DD0667" 1985 NA "ACT" 31141 NA 15.7361111111111 3.74166666666667 "DTA" 15 "5" 0 0 0 0 1 0 0
"1076" "DD0671" 1985 1993 "ABD" 31208 34057 7.80277777777778 3.55833333333333 "DTA" 7 "3" 0 0 1 0 0 0 0
"1077" "DD0672" 1985 1992 "ABD" 31188 33633 6.69166666666667 3.61111111111111 "DTA" 6 "3" 0 0 1 0 0 0 0
"1078" "DD0673" 1985 NA "ACT" 31219 NA 15.5222222222222 3.52777777777778 "DTA" 15 "5" 0 0 0 0 1 0 0
"1079" "DD0674" 1985 1992 "ABD" 31201 33969 7.575 3.57777777777778 NA 7 "3" 0 0 1 0 0 0 0
"1080" "DD0675" 1985 1989 "ABD" 31309 32671 3.73055555555556 3.28333333333333 NA 3 "3" 0 0 1 0 0 0 0
"1081" "DD0676" 1985 1992 "ABD" 31104 33912 7.68888888888889 3.84722222222222 "DSM" 7 "3" 0 0 1 0 0 0 0
"1082" "DD0678" 1985 1992 "ABD" 31181 33969 7.62777777777778 3.63055555555556 NA 7 "3" 0 0 1 0 0 0 0
"1083" "DD0679" 1985 1992 "ABD" 31306 33820 6.88333333333333 3.29166666666667 "DTA" 6 "3" 0 0 1 0 0 0 0
"1084" "DD0681" 1985 1991 "ABD" 31308 33420 5.78611111111111 3.28611111111111 "DTA" 5 "3" 0 0 1 0 0 0 0
"1085" "DD0682" 1985 1991 "ABD" 31345 33485 5.85833333333333 3.18333333333333 "DCC" 5 "3" 0 0 1 0 0 0 0
"1086" "DD0683" 1985 1995 "ABD" 31174 34743 9.76666666666667 3.65 "DTA" 9 "3" 0 0 1 0 0 0 0
"1087" "DD0685" 1986 NA "ACT" 31420 NA 14.975 2.98055555555556 "DTA" 14 "5" 0 0 0 0 1 0 0
"1088" "DD0687" 1985 1989 "ABD" 31285 32616 3.64444444444444 3.34722222222222 "DTA" 3 "3" 0 0 1 0 0 0 0
"1089" "DD0688" 1985 1991 "ABD" 31285 33527 6.13888888888889 3.34722222222222 "DTA" 6 "3" 0 0 1 0 0 0 0
"1090" "DD0689" 1985 NA "ACT" 31272 NA 15.3777777777778 3.38333333333333 "DTA" 15 "5" 0 0 0 0 1 0 0
"1091" "DD0690" 1985 1992 "ABD" 31272 33969 7.38055555555556 3.38333333333333 NA 7 "3" 0 0 1 0 0 0 0
"1092" "DD0691" 1985 NA "ACT" 31219 NA 15.5222222222222 3.52777777777778 "DTA" 15 "5" 0 0 0 0 1 0 0
"1093" "DD0692" 1985 NA "ACT" 31219 NA 15.5222222222222 3.52777777777778 "DTA" 15 "5" 0 0 0 0 1 0 0
"1094" "DD0693" 1985 1998 "ABD" 31407 36055 12.725 3.01388888888889 "DSM" 12 "3" 0 0 1 0 0 0 0
"1095" "DD0694" 1986 1992 "ABD" 31511 33966 6.71944444444444 2.72777777777778 "DTA" 6 "3" 0 0 1 0 0 0 0
"1096" "DD0697" 1984 1994 "ABD" 30823 34372 9.71111111111111 4.61111111111111 "DTA" 9 "3" 0 0 1 0 0 0 0
"1097" "DD0698" 1986 1991 "ABD" 31489 33581 5.725 2.78611111111111 "DTA" 5 "3" 0 0 1 0 0 0 0
"1098" "DD0699" 1986 1992 "ABD" 31524 33912 6.53333333333333 2.69166666666667 "DSM" 6 "3" 0 0 1 0 0 0 0
"1099" "DD0701" 1986 1998 "ABD" 31530 36146 12.6361111111111 2.675 "DTA" 12 "3" 0 0 1 0 0 0 0
"1100" "DD0702" 1985 1993 "ABD" 31341 34179 7.77222222222222 3.19444444444444 "DTA" 7 "3" 0 0 1 0 0 0 0
"1101" "DD0704" 1986 1992 "ABD" 31497 33969 6.76111111111111 2.76388888888889 NA 6 "3" 0 0 1 0 0 0 0
"1102" "DD0705" 1985 1989 "ABD" 31345 32713 3.74722222222222 3.18333333333333 NA 3 "3" 0 0 1 0 0 0 0
"1103" "DD0707" 1985 1992 "ABD" 31320 33764 6.69166666666667 3.25277777777778 "DSM" 6 "3" 0 0 1 0 0 0 0
"1104" "DD0708" 1985 1995 "ABD" 31294 34905 9.89166666666667 3.325 "DTA" 9 "3" 0 0 1 0 0 0 0
"1105" "DD0710" 1985 1989 "ABD" 31366 32713 3.69166666666667 3.12777777777778 NA 3 "3" 0 0 1 0 0 0 0
"1106" "DD0711" 1985 1993 "ABD" 31366 34148 7.61944444444444 3.12777777777778 "DTA" 7 "3" 0 0 1 0 0 0 0
"1107" "DD0712" 1986 1992 "ABD" 31435 33960 6.91388888888889 2.93888888888889 "DTA" 6 "3" 0 0 1 0 0 0 0
"1108" "DD0714" 1985 1994 "ABD" 31394 34577 8.71388888888889 3.05 "DSM" 8 "3" 0 0 1 0 0 0 0
"1109" "DD0718" 1986 1991 "ABD" 31547 33353 4.94444444444444 2.62777777777778 "DTA" 4 "3" 0 0 1 0 0 0 0
"1110" "DD0719" 1985 1991 "ABD" 31322 33420 5.74722222222222 3.24722222222222 "DTA" 5 "3" 0 0 1 0 0 0 0
"1111" "DD0720" 1985 1991 "ABD" 31322 33387 5.65833333333333 3.24722222222222 "DTA" 5 "3" 0 0 1 0 0 0 0
"1112" "DD0721" 1986 2000 "ABD" 31484 36602 14.0111111111111 2.8 "DSM" 14 "3" 0 0 1 0 0 0 0
"1113" "DD0722" 1986 1992 "ABD" 31460 33966 6.86388888888889 2.87222222222222 "DTA" 6 "3" 0 0 1 0 0 0 0
"1114" "DD0725" 1986 NA "ACT" 31603 NA 14.4694444444444 2.475 "DSM" 14 "5" 0 0 0 0 1 0 0
"1115" "DD0726" 1986 1990 "ABD" 31526 33235 4.67777777777778 2.68611111111111 "DTA" 4 "3" 0 0 1 0 0 0 0
"1116" "DD0727" 1986 NA "ACT" 31436 NA 14.9305555555556 2.93611111111111 "DTA" 14 "5" 0 0 0 0 1 0 0
"1117" "DD0730" 1986 1992 "ABD" 31448 33882 6.66666666666667 2.90555555555556 "DTA" 6 "3" 0 0 1 0 0 0 0
"1118" "DD0731" 1986 1992 "ABD" 31448 33882 6.66666666666667 2.90555555555556 "DTA" 6 "3" 0 0 1 0 0 0 0
"1119" "DD0733" 1986 1992 "ABD" 31744 33820 5.68333333333333 2.09166666666667 "DTA" 5 "3" 0 0 1 0 0 0 0
"1120" "DD0735" 1986 NA "ACT" 31674 NA 14.2777777777778 2.28333333333333 "DTA" 14 "5" 0 0 0 0 1 0 0
"1121" "DD0736" 1986 1992 "ABD" 31511 33610 5.74444444444444 2.72777777777778 "DTA" 5 "3" 0 0 1 0 0 0 0
"1122" "DD0738" 1986 1992 "ABD" 31721 33820 5.74722222222222 2.15555555555556 "DTA" 5 "3" 0 0 1 0 0 0 0
"1123" "DD0740" 1986 1990 "ABD" 31575 32925 3.69166666666667 2.55277777777778 "DSM" 3 "3" 0 0 1 0 0 0 0
"1124" "DD0741" 1986 1994 "ABD" 31625 34456 7.75277777777778 2.41666666666667 "DTA" 7 "3" 0 0 1 0 0 0 0
"1125" "DD0743" 1986 NA "ACT" 31471 NA 14.8361111111111 2.84166666666667 "DTA" 14 "5" 0 0 0 0 1 0 0
"1126" "DD0744" 1987 NA "ACT" 31807 NA 13.9138888888889 1.91944444444444 "DTA" 13 "5" 0 0 0 0 1 0 0
"1127" "DD0745" 1986 1991 "ABD" 31471 33581 5.78055555555556 2.84166666666667 "DTA" 5 "3" 0 0 1 0 0 0 0
"1128" "DD0746" 1986 1993 "ABD" 31471 34282 7.69722222222222 2.84166666666667 "DTA" 7 "3" 0 0 1 0 0 0 0
"1129" "DD0747" 1986 1991 "ABD" 31471 33542 5.67222222222222 2.84166666666667 "DTA" 5 "3" 0 0 1 0 0 0 0
"1130" "DD0749" 1986 1991 "ABD" 31471 33542 5.67222222222222 2.84166666666667 "DTA" 5 "3" 0 0 1 0 0 0 0
"1131" "DD0751" 1986 1990 "ABD" 31674 33021 3.69166666666667 2.28333333333333 NA 3 "3" 0 0 1 0 0 0 0
"1132" "DD0752" 1986 1992 "ABD" 31510 33780 6.21388888888889 2.73055555555556 "DSM" 6 "3" 0 0 1 0 0 0 0
"1133" "DD0754" 1986 1999 "ABD" 31537 36181 12.7111111111111 2.65555555555556 "DTA" 12 "3" 0 0 1 0 0 0 0
"1134" "DD0757" 1986 1990 "ABD" 31686 33039 3.70555555555556 2.25 NA 3 "3" 0 0 1 0 0 0 0
"1135" "DD0758" 1986 1991 "ABD" 31573 33420 5.05833333333333 2.55833333333333 "DTA" 5 "3" 0 0 1 0 0 0 0
"1136" "DD0759" 1986 1990 "ABD" 31601 32955 3.70833333333333 2.48055555555556 NA 3 "3" 0 0 1 0 0 0 0
"1137" "DD0762" 1986 1993 "ABD" 31579 34212 7.20555555555556 2.54166666666667 "DTA" 7 "3" 0 0 1 0 0 0 0
"1138" "DD0764" 1986 1990 "ABD" 31601 32955 3.70833333333333 2.48055555555556 NA 3 "3" 0 0 1 0 0 0 0
"1139" "DD0765" 1986 NA "ACT" 31687 NA 14.2416666666667 2.24722222222222 "DTA" 14 "5" 0 0 0 0 1 0 0
"1140" "DD0766" 1986 1999 "ABD" 31628 36265 12.6972222222222 2.40833333333333 "DRN" 12 "3" 0 0 1 0 0 0 0
"1141" "DD0767" 1986 1994 "ABD" 31645 34564 7.99166666666667 2.36111111111111 "DTA" 7 "3" 0 0 1 0 0 0 0
"1142" "DD0768" 1987 1993 "ABD" 31929 34088 5.91111111111111 1.58333333333333 "DTA" 5 "3" 0 0 1 0 0 0 0
"1143" "DD0770" 1986 1995 "ABD" 31670 34837 8.675 2.29444444444444 "DRN" 8 "3" 0 0 1 0 0 0 0
"1144" "DD0771" 1986 NA "ACT" 31744 NA 14.0861111111111 2.09166666666667 "DTA" 14 "5" 0 0 0 0 1 0 0
"1145" "DD0772" 1986 NA "ACT" 31672 NA 14.2833333333333 2.28888888888889 "DTA" 14 "5" 0 0 0 0 1 0 0
"1146" "DD0774" 1986 1996 "ABD" 31656 35200 9.70555555555556 2.33333333333333 "DTA" 9 "3" 0 0 1 0 0 0 0
"1147" "DD0775" 1986 1990 "ABD" 31768 33113 3.68333333333333 2.025 NA 3 "3" 0 0 1 0 0 0 0
"1148" "DD0776" 1986 1996 "ABD" 31743 35264 9.64166666666667 2.09444444444444 "DTA" 9 "3" 0 0 1 0 0 0 0
"1149" "DD0777" 1986 NA "ACT" 31716 NA 14.1638888888889 2.16944444444444 "DTA" 14 "5" 0 0 0 0 1 0 0
"1150" "DD0778" 1987 1990 "ABD" 31895 33151 3.43611111111111 1.675 NA 3 "3" 0 0 1 0 0 0 0
"1151" "DD0779" 1986 1993 "ABD" 31744 34184 6.68055555555556 2.09166666666667 "DTA" 6 "3" 0 0 1 0 0 0 0
"1152" "DD0780" 1987 1993 "ABD" 31803 33970 5.93055555555556 1.93055555555556 "DTA" 5 "3" 0 0 1 0 0 0 0
"1153" "DD0781" 1987 1991 "ABD" 31803 33569 4.83611111111111 1.93055555555556 "DTA" 4 "3" 0 0 1 0 0 0 0
"1154" "DD0782" 1987 1992 "ABD" 31835 33912 5.68611111111111 1.84444444444444 "DTA" 5 "3" 0 0 1 0 0 0 0
"1155" "DD0783" 1986 NA "ACT" 31770 NA 14.0138888888889 2.01944444444444 "DRN" 14 "5" 0 0 0 0 1 0 0
"1156" "DD0785" 1986 NA "ACT" 31744 NA 14.0861111111111 2.09166666666667 "DTA" 14 "5" 0 0 0 0 1 0 0
"1157" "DD0786" 1986 1991 "ABD" 31751 33449 4.65277777777778 2.07222222222222 "DTA" 4 "3" 0 0 1 0 0 0 0
"1158" "DD0787" 1986 1999 "ABD" 31777 36392 12.6388888888889 2.00277777777778 "DTA" 12 "3" 0 0 1 0 0 0 0
"1159" "DD0788" 1987 1994 "ABD" 31839 34683 7.78333333333333 1.82777777777778 "DTA" 7 "3" 0 0 1 0 0 0 0
"1160" "DD0789" 1987 1990 "ABD" 31877 33235 3.71666666666667 1.725 "DTA" 3 "3" 0 0 1 0 0 0 0
"1161" "DD0791" 1986 NA "ACT" 31734 NA 14.1138888888889 2.11944444444444 "DTA" 14 "5" 0 0 0 0 1 0 0
"1162" "DD0792" 1987 1990 "ABD" 31812 33165 3.70833333333333 1.90833333333333 NA 3 "3" 0 0 1 0 0 0 0
"1163" "DD0793" 1987 1992 "ABD" 31965 33820 5.075 1.48333333333333 "DTA" 5 "3" 0 0 1 0 0 0 0
"1164" "DD0794" 1986 1994 "ABD" 31763 34626 7.83888888888889 2.03888888888889 "DTA" 7 "3" 0 0 1 0 0 0 0
"1165" "DD0796" 1983 1992 "ABD" 30565 33820 8.91111111111111 5.31944444444444 "DTA" 8 "3" 0 0 1 0 0 0 0
"1166" "DD0797" 1983 1992 "ABD" 30608 33820 8.79166666666667 5.2 "DTA" 8 "3" 0 0 1 0 0 0 0
"1167" "DD0798" 1983 1996 "ABD" 30504 35145 12.7055555555556 5.48333333333333 "DTA" 12 "3" 0 0 1 0 0 0 0
"1168" "DD0799" 1987 1994 "ABD" 31940 34535 7.10555555555556 1.55277777777778 "DTA" 7 "3" 0 0 1 0 0 0 0
"1169" "DD0803" 1987 1992 "ABD" 31805 33882 5.68611111111111 1.925 "DTA" 5 "3" 0 0 1 0 0 0 0
"1170" "DD0804" 1987 1990 "ABD" 32071 33151 2.95555555555556 1.19444444444444 NA 2 "3" 0 0 1 0 0 0 0
"1171" "DD0805" 1987 1992 "ABD" 31978 33820 5.03888888888889 1.44722222222222 "DTA" 5 "3" 0 0 1 0 0 0 0
"1172" "DD0806" 1987 1994 "ABD" 31918 34564 7.24166666666667 1.61111111111111 "DTA" 7 "3" 0 0 1 0 0 0 0
"1173" "DD0809" 1987 1992 "ABD" 31819 33882 5.65 1.88888888888889 "DTA" 5 "3" 0 0 1 0 0 0 0
"1174" "DD0810" 1987 1999 "ABD" 31855 36181 11.8388888888889 1.78333333333333 "DTA" 11 "3" 0 0 1 0 0 0 0
"1175" "DD0811" 1987 NA "ACT" 31924 NA 13.5888888888889 1.59444444444444 "DTA" 13 "5" 0 0 0 0 1 0 0
"1176" "DD0812" 1987 NA "ACT" 31924 NA 13.5888888888889 1.59444444444444 "DTA" 13 "5" 0 0 0 0 1 0 0
"1177" "DD0813" 1987 NA "ACT" 31924 NA 13.5888888888889 1.59444444444444 "DTA" 13 "5" 0 0 0 0 1 0 0
"1178" "DD0814" 1987 NA "ACT" 31924 NA 13.5888888888889 1.59444444444444 "DTA" 13 "5" 0 0 0 0 1 0 0
"1179" "DD0816" 1987 1994 "ABD" 31873 34386 6.875 1.73611111111111 "DTA" 6 "3" 0 0 1 0 0 0 0
"1180" "DD0817" 1987 1992 "ABD" 31895 33882 5.43611111111111 1.675 "DTA" 5 "3" 0 0 1 0 0 0 0
"1181" "DD0818" 1987 1995 "ABD" 32003 34814 7.69722222222222 1.38055555555556 "DTA" 7 "3" 0 0 1 0 0 0 0
"1182" "DD0819" 1987 1999 "ABD" 31874 36511 12.6944444444444 1.73333333333333 "DTA" 12 "3" 0 0 1 0 0 0 0
"1183" "DD0821" 1987 1991 "ABD" 31824 33534 4.68611111111111 1.875 "DSM" 4 "3" 0 0 1 0 0 0 0
"1184" "DD0823" 1987 NA "ACT" 32024 NA 13.3194444444444 1.325 "DTA" 13 "5" 0 0 0 0 1 0 0
